DIJ,FFR,LEW,MID1,MID2,MID3,MID4,MOR.SN,corMean,Gene,Gene1,Gene2
0.653571428571428,0.626470588235294,0.938461538461538,0.781818181818182,0.927272727272727,0.305494505494505,0.382142857142857,0.690434782608696,0.663208326200653,HLA-C:RPLP0,RPLP0,HLA-C
0.257142857142857,0.670588235294118,0.551648351648352,0.660606060606061,0.754545454545455,0.432967032967033,0.239285714285714,0.363478260869565,0.491282745919894,HSPA9:PLS3,PLS3,HSPA9
0.589285714285714,0.320588235294118,0.327472527472527,0.406060606060606,0.472727272727273,0.6,0.589285714285714,0.202608695652174,0.438503595722266,IRS1:DNM1L,DNM1L,IRS1
0.800002895710387,0.676968542361049,0.6,0.854545454545454,0.856494249447026,0.630769230769231,0.303571428571428,0.489565217391304,0.651489627349485,IRS4:ETS1,ETS1,IRS4
0.864285714285714,0.455882352941176,0.806593406593407,0.563636363636364,0.554545454545455,0.485714285714286,0.75,0.517391304347826,0.624756110258028,MCM7:DDX23,DDX23,MCM7
0.364285714285714,0.452941176470588,0.485714285714286,0.490909090909091,0.972727272727273,0.863736263736264,0.625,0.624347826086956,0.609957703741272,MDH1:TMEM14B,TMEM14B,MDH1
0.525,0.507726406770787,0.868131868131868,0.793939393939394,0.7,0.740659340659341,0.861483811380479,0.298260869565217,0.661900211305886,MORF4L2:UBE4A,UBE4A,MORF4L2
0.842857142857143,0.777042152970944,0.661538461538462,0.672727272727273,0.609090909090909,0.53685401023028,0.771428571428571,0.376521739130435,0.656007532496752,MORF4L2:VDAC2,VDAC2,MORF4L2
0.493297784109984,0.511764705882353,0.687912087912088,0.781818181818182,0.8,0.613186813186813,0.603571428571428,0.446086956521739,0.617204744750323,MYOG:CRYAA,CRYAA,MYOG
0.707142857142857,0.326470588235294,0.340659340659341,0.624242424242424,0.445454545454545,0.758241758241758,0.371428571428571,0.46695652173913,0.50507457589299,NDEL1:MTHFD1,MTHFD1,NDEL1
0.275,0.544117647058823,0.556043956043956,0.224242424242424,0.472727272727273,0.556043956043956,0.589285714285714,0.711304347826087,0.491095664778529,OLA1:MRPL3,MRPL3,OLA1
0.439285714285714,0.629411764705882,0.327472527472527,0.309090909090909,0.463636363636364,0.793406593406593,0.625,0.487826086956522,0.509391244944314,OLA1:MTHFD1,MTHFD1,OLA1
0.457142857142857,0.256070709501788,0.608791208791209,0.527272727272727,0.4,0.261538461538461,0.45755156787013,0.539130434782609,0.438437245862473,PARP1:GNPAT,GNPAT,PARP1
0.539285714285714,0.220588235294118,0.591208791208791,0.721212121212121,0.654545454545455,0.243956043956044,0.475424675990057,0.269565217391304,0.46447328173545,PARP1:HNRNPAB,HNRNPAB,PARP1
0.471428571428571,0.576470588235294,0.538461538461538,0.454545454545455,0.918181818181818,0.406593406593407,0.307417459662743,0.504347826086956,0.522180832899473,PARP1:PLS3,PLS3,PARP1
0.767857142857143,0.461764705882353,0.749450549450549,0.236363636363636,0.654545454545455,0.56043956043956,0.371428571428571,0.28,0.510231202620908,PGAM1:ADSL,ADSL,PGAM1
0.535714285714286,0.661764705882353,0.459340659340659,0.648484848484848,0.781818181818182,0.859340659340659,0.275,0.636521739130435,0.607248134963928,PGAM1:C1QBP,C1QBP,PGAM1
0.610714285714286,0.579411764705882,0.775824175824176,0.575757575757576,0.745454545454545,0.661538461538462,0.560714285714286,0.559130434782609,0.633568191186478,PGAM1:CXorf40A,CXorf40A,PGAM1
0.560714285714286,0.441176470588235,0.424175824175824,0.503030303030303,0.7,0.410989010989011,0.596428571428571,0.64695652173913,0.53543387345817,PGAM1:EXOSC7,EXOSC7,PGAM1
0.764285714285714,0.852941176470588,0.745054945054945,0.36969696969697,0.818181818181818,0.828571428571429,0.592857142857143,0.641739130434783,0.701666040694174,PGAM1:NDUFS3,NDUFS3,PGAM1
0.542857142857143,0.761764705882353,0.52967032967033,0.733333333333333,0.818181818181818,0.859340659340659,0.478999297614042,0.366086956521739,0.636279280425177,PGAM1:RTN4,RTN4,PGAM1
0.3,0.426470588235294,0.441758241758242,0.309090909090909,0.881818181818182,0.617582417582418,0.475,0.522608695652174,0.496791129267152,PGAM1:TMEM14B,TMEM14B,PGAM1
0.321715946158685,0.441176470588235,0.824175824175824,0.672727272727273,0.945454545454545,0.731868131868132,0.257142857142857,0.604347826086956,0.599826109275313,PPP2CA:ENOPH1,ENOPH1,PPP2CA
0.842857142857143,0.438235294117647,0.635164835164835,0.357575757575757,0.936363636363636,0.503296703296703,0.532142857142857,0.690434782608696,0.617008876140909,RABAC1:TMEM147,TMEM147,RABAC1
0.764285714285714,0.729411764705882,0.226373626373626,0.745454545454545,0.709090909090909,0.863736263736264,0.882142857142857,0.614782608695652,0.691909786185681,RANBP6:MAP2K1,MAP2K1,RANBP6
0.87578229787642,0.817647058823529,0.301098901098901,0.709090909090909,0.563636363636364,0.964835164835165,0.464285714285714,0.770434782608695,0.683351399031962,RANBP6:PPP2CA,PPP2CA,RANBP6
0.621428571428571,0.773529411764706,0.432967032967033,0.842424242424242,0.454545454545455,0.859340659340659,0.593387189581575,0.497391304347826,0.634376733300008,RANBP6:RTN4,RTN4,RANBP6
0.560714285714286,0.673529411764706,0.235164835164835,0.309090909090909,0.627272727272727,0.705494505494506,0.439285714285714,0.535652173913043,0.510775570337591,RANBP9:SCFD1,SCFD1,RANBP9
0.228571428571429,0.847058823529412,0.283516483516484,0.393939393939394,0.972727272727273,0.340659340659341,0.828571428571429,0.637391304347826,0.566554434482823,RPA1:NUP133,NUP133,RPA1
0.4,0.497058823529412,0.441758241758242,0.733333333333333,0.572727272727273,0.23956043956044,0.689285714285714,0.286086956521739,0.482476347714519,RPL11:PSME1,PSME1,RPL11
0.214285714285714,0.452941176470588,0.358241758241758,0.454545454545455,0.754545454545455,0.871287655947504,0.667857142857143,0.322608695652174,0.512039131568224,RPL22:IFIT1,IFIT1,RPL22
0.564285714285714,0.223529411764706,0.23956043956044,0.442424242424242,0.3,0.665934065934066,0.625,0.268754083326539,0.416185994661963,RPS15A:MCAM,MCAM,RPS15A
0.421428571428571,0.647058823529412,0.762637362637363,0.818181818181818,0.872727272727273,0.30989010989011,0.346428571428571,0.630434782608696,0.601098414053977,RPS15A:RPL6,RPL6,RPS15A
0.371428571428571,0.732892030643049,0.279120879120879,0.478787878787879,0.636363636363636,0.573626373626374,0.294906283978795,0.433043478260869,0.475021141526257,RPS3:GNPAT,GNPAT,RPS3
0.221428571428571,0.620588235294118,0.49010989010989,0.818181818181818,0.763636363636364,0.389010989010989,0.732142857142857,0.52,0.569387340600576,SCP2:TAF7,TAF7,SCP2
0.239285714285714,0.661764705882353,0.635164835164835,0.503030303030303,0.581818181818182,0.403977447182295,0.371428571428571,0.473913043478261,0.483797850283814,SDF4:TMEM147,TMEM147,SDF4
0.635714285714286,0.732352941176471,0.714285714285714,0.878787878787879,0.727272727272727,0.204395604395604,0.462913500306108,0.748695652173913,0.638052288014088,SERINC3:RTN4,RTN4,SERINC3
0.410714285714286,0.520588235294118,0.476923076923077,0.454545454545455,0.827272727272727,0.301098901098901,0.371428571428571,0.34695652173913,0.463690971752033,SERINC3:TMEM14B,TMEM14B,SERINC3
0.782142857142857,0.508823529411765,0.358241758241758,0.357575757575757,0.354545454545455,0.736263736263736,0.482142857142857,0.348695652173913,0.491053950312262,SFXN1:MTHFD1,MTHFD1,SFXN1
0.64343189231737,0.414705882352941,0.327472527472527,0.721212121212121,0.381818181818182,0.692307692307692,0.596428571428571,0.34695652173913,0.515541673831067,SIRT2:ITGA5,ITGA5,SIRT2
0.253571428571429,0.55,0.235164835164835,0.272727272727273,0.309090909090909,0.503296703296703,0.287757040730824,0.204347826086957,0.326994501958616,SNRNP27:HNRNPAB,HNRNPAB,SNRNP27
0.575,0.659308493429892,0.841758241758242,0.806060606060606,0.727272727272727,0.762637362637363,0.539285714285714,0.518260869565217,0.67869800187622,SNX2:PCNA,PCNA,SNX2
0.421428571428571,0.302941176470588,0.674725274725275,0.672727272727273,0.472727272727273,0.854945054945055,0.470062743554079,0.317391304347826,0.523368583865742,SRPRB:RTN4,RTN4,SRPRB
0.628571428571428,0.588235294117647,0.441758241758242,0.309090909090909,0.7,0.942857142857143,0.442857142857143,0.390434782608696,0.555475617732651,STMN1:RAB33A,RAB33A,STMN1
0.760714285714286,0.305882352941176,0.389010989010989,0.551515151515151,0.927272727272727,0.824175824175824,0.746428571428571,0.779130434782609,0.660516292105167,STRAP:TAF7,TAF7,STRAP
0.621428571428571,0.691176470588235,0.705494505494506,0.466666666666667,0.827272727272727,0.683516483516484,0.657142857142857,0.777391304347826,0.678761198307234,SUCLA2:BPGM,BPGM,SUCLA2
0.353571428571428,0.673529411764706,0.692307692307692,0.36969696969697,0.290909090909091,0.235164835164835,0.728571428571428,0.426179614336583,0.471241308915342,SUCLG2:PDCD6IP,PDCD6IP,SUCLG2
0.71671163560907,0.325239234482156,0.27032967032967,0.672727272727273,0.327272727272727,0.731868131868132,0.703571428571428,0.277391304347826,0.503138925651035,TBPL1:DNAJA3,DNAJA3,TBPL1
0.803571428571428,0.511764705882353,0.384615384615385,0.43030303030303,0.472727272727273,0.894505494505494,0.657142857142857,0.56695652173913,0.590198336935869,TBPL1:DNM1L,DNM1L,TBPL1
0.6,0.411764705882353,0.30989010989011,0.551515151515151,0.427272727272727,0.375824175824176,0.628571428571428,0.32695652173913,0.453974352586884,TBPL1:RIOK2,RIOK2,TBPL1
0.414285714285714,0.214705882352941,0.696703296703297,0.757575757575757,0.681818181818182,0.846153846153846,0.841823392448559,0.496521739130435,0.618698476308591,TBPL1:UBE4A,UBE4A,TBPL1
0.75,0.647058823529412,0.806593406593407,0.357575757575757,0.245454545454545,0.432967032967033,0.403571428571428,0.714782608695652,0.544750450423404,TMSB10:LMO2,LMO2,TMSB10
0.55,0.576470588235294,0.265934065934066,0.381818181818182,0.418181818181818,0.802197802197802,0.292857142857143,0.412173913043478,0.462454189033473,TRIM37:RAB33A,RAB33A,TRIM37
0.607142857142857,0.344117647058824,0.723076923076923,0.842424242424242,0.736363636363636,0.393406593406593,0.253571428571429,0.320869565217391,0.527621611657737,TRIM37:SPCS2,SPCS2,TRIM37
0.867857142857143,0.414705882352941,0.323076923076923,0.612121212121212,0.545454545454545,0.257142857142857,0.321428571428571,0.401739130434783,0.467940783108622,TRIM37:TTC1,TTC1,TRIM37
0.314285714285714,0.620588235294118,0.217582417582418,0.224242424242424,0.554545454545455,0.428571428571429,0.639857270693385,0.233913043478261,0.40419824858665,TTC23:PEX10,PEX10,TTC23
0.471428571428571,0.652941176470588,0.586813186813187,0.563636363636364,0.5,0.292307692307692,0.796428571428571,0.62695652173913,0.561314010478013,TUBB4B:DDA1,DDA1,TUBB4B
0.267857142857143,0.491176470588235,0.661538461538462,0.818181818181818,0.763636363636364,0.573626373626374,0.686327351805195,0.306086956521739,0.571053867344416,UBE2B:RTN4,RTN4,UBE2B
0.607142857142857,0.226470588235294,0.674725274725275,0.393939393939394,0.3,0.450549450549451,0.310714285714286,0.273913043478261,0.404681861723102,UBQLN2:PDCD6IP,PDCD6IP,UBQLN2
0.443253081374188,0.623988395567576,0.78021978021978,0.76969696969697,0.745454545454545,0.556656002410905,0.764285714285714,0.540869565217391,0.653053006778384,WNT7A:CRYAA,CRYAA,WNT7A
0.239285714285714,0.5,0.485714285714286,0.260606060606061,0.554545454545455,0.719472382562712,0.732142857142857,0.389565217391304,0.485166496531049,WNT7A:PIK3R2,PIK3R2,WNT7A
0.210714285714286,0.328182575970683,0.30989010989011,0.696969696969697,0.790909090909091,0.745875038803545,0.792857142857143,0.325217391304348,0.525076916552363,WNT7A:UBTD1,UBTD1,WNT7A
0.25,0.432352941176471,0.626373626373626,0.563636363636364,0.645454545454545,0.476923076923077,0.492857142857143,0.332173913043478,0.477471451183088,YWHAZ:TMEM14B,TMEM14B,YWHAZ
-0.4,-0.397058823529412,-0.384615384615385,-0.709090909090909,-0.554545454545455,-0.296703296703297,-0.614285714285714,-0.370434782608696,-0.465841795672359,ANXA7:TK1,TK1,ANXA7
-0.532142857142857,-0.558823529411765,-0.556043956043956,-0.260606060606061,-0.918181818181818,-0.723076923076923,-0.546428571428571,-0.54695652173913,-0.580282529703885,AP1M2:PCNA,PCNA,AP1M2
-0.553571428571428,-0.423529411764706,-0.476923076923077,-0.260606060606061,-0.781818181818182,-0.41978021978022,-0.6,-0.283478260869565,-0.474963330041655,ARL6IP1:SH2D4A,SH2D4A,ARL6IP1
-0.235714285714286,-0.426470588235294,-0.758241758241758,-0.284848484848485,-0.727272727272727,-0.731868131868132,-0.710714285714286,-0.329565217391304,-0.525586934910784,CERK:TRIM25,TRIM25,CERK
-0.553571428571428,-0.447058823529412,-0.569230769230769,-0.927272727272727,-0.681818181818182,-0.323076923076923,-0.557142857142857,-0.203478260869565,-0.532831246438983,CPOX:MDFI,MDFI,CPOX
-0.232142857142857,-0.444117647058824,-0.551648351648352,-0.793939393939394,-0.845454545454546,-0.621978021978022,-0.482142857142857,-0.557391304347826,-0.566101872339085,DNM2:CTH,CTH,DNM2
-0.464285714285714,-0.202941176470588,-0.340659340659341,-0.236363636363636,-0.272727272727273,-0.349835195191043,-0.392857142857143,-0.409565217391304,-0.333654336993255,DOK5:SNX15,SNX15,DOK5
-0.296693594790787,-0.329654246714946,-0.367032967032967,-0.296969696969697,-0.218181818181818,-0.204395604395604,-0.603571428571428,-0.654782608695652,-0.371410245669112,EFNA4:WDYHV1,WDYHV1,EFNA4
-0.347672484125337,-0.469462967419945,-0.591208791208791,-0.333333333333333,-0.663636363636364,-0.626373626373626,-0.881144230312398,-0.235652173913043,-0.518560496290355,IRS4:UBE4A,UBE4A,IRS4
-0.35,-0.267647058823529,-0.736263736263736,-0.260606060606061,-0.590909090909091,-0.745054945054945,-0.464285714285714,-0.228695652173913,-0.455432782264624,LRCH4:BPGM,BPGM,LRCH4
-0.325,-0.208977245685367,-0.393406593406593,-0.478787878787879,-0.809090909090909,-0.375824175824176,-0.625,-0.368695652173913,-0.448097806871105,MORF4L2:SH2D4A,SH2D4A,MORF4L2
-0.324337486570401,-0.363502673832998,-0.582417582417582,-0.357575757575757,-0.336363636363636,-0.578021978021978,-0.835714285714286,-0.553913043478261,-0.491480805496862,RANBP6:AGPAT2,AGPAT2,RANBP6
-0.267857142857143,-0.273529411764706,-0.305494505494505,-0.321212121212121,-0.583145020900103,-0.643956043956044,-0.753571428571428,-0.601739130434782,-0.468813100648854,RANBP6:BMPR1B,BMPR1B,RANBP6
-0.759607095096895,-0.594117647058824,-0.859340659340659,-0.36969696969697,-0.663636363636364,-0.745054945054945,-0.832142857142857,-0.56695652173913,-0.67381913234583,RANBP6:ITGA5,ITGA5,RANBP6
-0.457142857142857,-0.373529411764706,-0.692307692307692,-0.236363636363636,-0.827272727272727,-0.586813186813187,-0.517857142857143,-0.378860374075685,-0.508768378574704,RAP1B:GABRR2,GABRR2,RAP1B
-0.65,-0.464705882352941,-0.437362637362637,-0.454545454545455,-0.372727272727273,-0.824175824175824,-0.557142857142857,-0.288695652173913,-0.506169447560113,STRAP:NFKBIB,NFKBIB,STRAP
-0.432142857142857,-0.267647058823529,-0.525274725274725,-0.551515151515151,-0.4,-0.501650468575836,-0.586237946333604,-0.280869565217391,-0.443167221610387,SUCLA2:CCDC40,CCDC40,SUCLA2
-0.475,-0.473529411764706,-0.243956043956044,-0.806060606060606,-0.518181818181818,-0.797802197802198,-0.653571428571428,-0.432173913043478,-0.550034427422535,SUCLA2:TK1,TK1,SUCLA2
-0.542857142857143,-0.308823529411765,-0.375824175824176,-0.636363636363636,-0.672727272727273,-0.635164835164835,-0.814285714285714,-0.561739130434783,-0.568473179633666,TBPL1:NFKBIB,NFKBIB,TBPL1
-0.453571428571428,-0.326470588235294,-0.512087912087912,-0.648484848484848,-0.563636363636364,-0.771428571428571,-0.617857142857143,-0.242608695652174,-0.517018193869217,TBPL1:TRIM25,TRIM25,TBPL1
-0.629133405821428,-0.561764705882353,-0.775824175824176,-0.793939393939394,-0.563636363636364,-0.868131868131868,-0.621428571428571,-0.36,-0.646732310583019,TRIM37:ITGA5,ITGA5,TRIM37
