DIJ,FFR,MID1,MID2,MID3,MID4,MOR.SN,corMean,Gene,Gene1,Gene2
0.935714285714286,0.797058823529412,0.757575757575757,0.463636363636364,0.696703296703297,0.496428571428571,0.629565217391304,0.682383187996999,NDEL1:DNAJC12,DNAJC12,NDEL1
0.723860878857041,0.829411764705882,0.660606060606061,0.681818181818182,0.551648351648352,0.657142857142857,0.643478260869565,0.678280907949706,NDUFA8:IARS2,IARS2,NDUFA8
0.664285714285714,0.682352941176471,0.515151515151515,0.845454545454546,0.78021978021978,0.635714285714286,0.596521739130435,0.674242931590393,NDUFS3:C1QBP,C1QBP,NDUFS3
0.748883230224939,0.417647058823529,0.672727272727273,0.518181818181818,0.472527472527473,0.553571428571428,0.504347826086956,0.555412301020488,OAS3:FBP1,FBP1,OAS3
0.803571428571428,0.655882352941176,0.709090909090909,0.833715147068116,0.802197802197802,0.635714285714286,0.575652173913043,0.716546299928109,PARK7:COPS5,COPS5,PARK7
0.642857142857143,0.488235294117647,0.721212121212121,0.827272727272727,0.613186813186813,0.471428571428571,0.668695652173913,0.633269760321276,PARK7:IARS2,IARS2,PARK7
0.660714285714286,0.658823529411765,0.878787878787879,0.718181818181818,0.802197802197802,0.596428571428571,0.452173913043478,0.681043971252228,PARK7:RAB22A,RAB22A,PARK7
0.789285714285714,0.564705882352941,0.527272727272727,0.763636363636364,0.753846153846154,0.403571428571428,0.734782608695652,0.64815726838014,PARK7:RAN,RAN,PARK7
0.714285714285714,0.7,0.806060606060606,0.8,0.96043956043956,0.685714285714286,0.589565217391304,0.750866483413067,PARK7:UQCRFS1,UQCRFS1,PARK7
0.578571428571428,0.858823529411765,0.65653798717447,0.845454545454546,0.604395604395604,0.485714285714286,0.424347826086956,0.636263600972722,PGK1:TMEM30A,TMEM30A,PGK1
0.482573919238027,0.608823529411765,0.527272727272727,0.747154558028256,0.5522555597041,0.828571428571429,0.419130434782609,0.595111736715559,PIGR:APOA1,APOA1,PIGR
0.407142857142857,0.550404858354418,0.515151515151515,0.73348709660091,0.578021978021978,0.903571428571428,0.415652173913043,0.586204558250878,PIGR:PIK3R2,PIK3R2,PIGR
0.760714285714286,0.805003897111943,0.587878787878788,0.836363636363636,0.868131868131868,0.75,0.772173913043478,0.768609484034857,PIK3CB:NPTN,NPTN,PIK3CB
0.635714285714286,0.563649895052787,0.709090909090909,0.836363636363636,0.556043956043956,0.867857142857143,0.733913043478261,0.700376124085854,PIK3CB:REEP5,REEP5,PIK3CB
0.796428571428571,0.796173872646365,0.6,0.754545454545455,0.775824175824176,0.578571428571428,0.757391304347826,0.722704972480546,PIK3CB:SUCLA2,SUCLA2,PIK3CB
0.657142857142857,0.605882352941176,0.927272727272727,0.618181818181818,0.749450549450549,0.867857142857143,0.515652173913043,0.705919945965616,PPP2R1A:EEF1A2,EEF1A2,PPP2R1A
0.614834919325487,0.773529411764706,0.648484848484848,0.656038148512615,0.459340659340659,0.489285714285714,0.868695652173913,0.644315621983992,PSMC5:IARS2,IARS2,PSMC5
0.857142857142857,0.508823529411765,0.903030303030303,0.681818181818182,0.424175824175824,0.775,0.75631012107636,0.700900116665042,PYCARD:VAV1,VAV1,PYCARD
0.478571428571428,0.576470588235294,0.793939393939394,0.66514978946418,0.903296703296703,0.620630049138551,0.71276366112006,0.678688801966516,RUNX2:VDR,VDR,RUNX2
0.903571428571428,0.753495421062733,0.551515151515151,0.745454545454545,0.635164835164835,0.546428571428571,0.684347826086956,0.68856825418346,SDHA:UQCRC1,UQCRC1,SDHA
0.864285714285714,0.658823529411765,0.721212121212121,0.709090909090909,0.762637362637363,0.410714285714286,0.511304347826087,0.662581181454035,SFXN1:PSMD12,PSMD12,SFXN1
0.921428571428571,0.811764705882353,0.587878787878788,0.772727272727273,0.876923076923077,0.603571428571428,0.929565217391304,0.786265580114685,SNAP91:PSMD12,PSMD12,SNAP91
0.921428571428571,0.832352941176471,0.515151515151515,0.627272727272727,0.89010989010989,0.45,0.680869565217391,0.702455030050938,SNAP91:SUCLA2,SUCLA2,SNAP91
0.696428571428571,0.752941176470588,0.612121212121212,0.481818181818182,0.459340659340659,0.567857142857143,0.551304347826087,0.588830184551777,SRPRB:DLD,DLD,SRPRB
0.817857142857143,0.420588235294118,0.612121212121212,0.663636363636364,0.481318681318681,0.592857142857143,0.484347826086956,0.581818086310231,TRIM37:LAPTM4B,LAPTM4B,TRIM37
0.817857142857143,0.8,0.624242424242424,0.681818181818182,0.727472527472527,0.55,0.802608695652174,0.714856996006064,TRIM37:PSMD12,PSMD12,TRIM37
0.910714285714286,0.802941176470588,0.866666666666667,0.690909090909091,0.824175824175824,0.621428571428571,0.773043478260869,0.784268441946557,TRIM37:SUCLA2,SUCLA2,TRIM37
0.717857142857143,0.779411764705882,0.915151515151515,0.427272727272727,0.705494505494506,0.407142857142857,0.647826086956522,0.657165228511593,TRIM37:UBE2K,UBE2K,TRIM37
0.782142857142857,0.882352941176471,0.854545454545454,0.7,0.806593406593407,0.627346095009436,0.813220284499398,0.780885862709575,UBE2V2:BCAS2,BCAS2,UBE2V2
0.520107446289874,0.523529411764706,0.636363636363636,0.6,0.6,0.803571428571428,0.607826086956522,0.613056858563738,UQCRC2:HLTF,HLTF,UQCRC2
0.835714285714286,0.867647058823529,0.6,0.727272727272727,0.753846153846154,0.882142857142857,0.599130434782609,0.752250502511737,UQCRC2:TMEM30A,TMEM30A,UQCRC2
-0.571428571428571,-0.617647058823529,-0.684848484848485,-0.718181818181818,-0.692307692307692,-0.778571428571428,-0.562608695652174,-0.660799107116242,FOSL1:CYCS,CYCS,FOSL1
-0.492857142857143,-0.590139968449523,-0.612121212121212,-0.809090909090909,-0.841758241758242,-0.925,-0.82,-0.727281067753861,FOSL1:PSMC6,PSMC6,FOSL1
-0.759607095096895,-0.414705882352941,-0.442424242424242,-0.513783090392302,-0.89010989010989,-0.639285714285714,-0.608695652173913,-0.609801652405128,NR4A1:HLTF,HLTF,NR4A1
-0.578571428571428,-0.588235294117647,-0.684848484848485,-0.881818181818182,-0.863736263736264,-0.439285714285714,-0.413913043478261,-0.635772630122283,PARK7:XRCC2,XRCC2,PARK7
-0.471428571428571,-0.697058823529412,-0.684848484848485,-0.710707994222,-0.507692307692308,-0.553571428571428,-0.436616666116254,-0.58027489662978,PIGR:CTR9,CTR9,PIGR
-0.528571428571428,-0.523529411764706,-0.842424242424242,-0.690909090909091,-0.49010989010989,-0.732142857142857,-0.552293990007612,-0.622854415847118,RORC:RASA1,RASA1,RORC
-0.528571428571428,-0.432352941176471,-0.696969696969697,-0.554545454545455,-0.498901098901099,-0.614285714285714,-0.446086956521739,-0.538816184424515,RRAS:PTBP2,PTBP2,RRAS
