"Gene.symbol","Cell.type","SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","Stress","TopologicalCoefficient","PDMalacards","DEG"
"MYBL2",NA,18233,4.01311337,0,0.24918309,0,1,6,"false","MYBL2",80,1,0,0,0.66520963,"false",0,0,0,FALSE,FALSE
"MYC",NA,14425,3.34898477,0.0080377,0.29859795,0.01818182,11,6,"false","MYC",65.54545455,11,0,0,0.73900169,"false",0,927534,0.10663472,FALSE,FALSE
"MYF5",NA,17634,4.48181049,0,0.22312412,0,1,7,"false","MYF5",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
"MYH10",NA,14235,3.91455161,0.00033984,0.2554571,0,2,7,"false","MYH10",42,2,0,0,0.67616093,"false",0,6546,0.5,FALSE,FALSE
"MYLIP",NA,17064,4.14763113,0,0.24110148,0,1,7,"false","MYLIP",10,1,0,0,0.65026321,"false",0,0,0,FALSE,FALSE
"MYO1B",NA,18697,4.04695431,0,0.2470994,0,1,7,"false","MYO1B",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"MYO1C",NA,13336,3.06387479,0.01750327,0.32638409,0,44,6,"false","MYO1C",6.90243902,44,0,3,0.77068058,"false",0,1600254,0.05415082,FALSE,TRUE
"MYO9A",NA,13332,4.05837563,0,0.246404,0,1,7,"false","MYO9A",45,1,0,0,0.66018049,"false",0,0,0,FALSE,FALSE
"MYOD1",NA,17409,4.48181049,0,0.22312412,0,2,7,"false","MYOD1",48,2,0,1,0.61313217,"false",0,0,0,FALSE,FALSE
"MYOG",NA,17379,4.48181049,0,0.22312412,0,2,7,"false","MYOG",48,2,0,1,0.61313217,"false",0,0,0,FALSE,FALSE
"MZT2B",NA,14617,3.01480541,0.00217003,0.33169637,0.12121212,12,6,"false","MZT2B",26.91666667,12,0,0,0.77613273,"false",0,243496,0.0973236,FALSE,TRUE
"N4BP2L2",NA,14364,4.04483926,0,0.24722861,0,1,7,"false","N4BP2L2",66,1,0,0,0.66168453,"false",0,0,0,FALSE,FALSE
"NAA50",NA,14927,4.01353638,0,0.24915683,0,1,7,"false","NAA50",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"NANS",NA,19578,6.09390863,0,0.16409829,0,1,9,"false","NANS",7,1,0,0,0.43401015,"false",0,0,0,FALSE,FALSE
"NAPA",NA,18126,4.04187817,0,0.24740973,0,1,7,"false","NAPA",57,1,0,0,0.66201354,"false",0,0,0,FALSE,FALSE
"NAPG",NA,15609,3.82360406,0,0.26153336,0,1,6,"false","NAPG",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"NAT2",NA,18726,3.99788494,0,0.25013226,0,1,6,"false","NAT2",82,1,0,0,0.66690167,"false",0,0,0,TRUE,FALSE
"NBN",NA,15791,3.82360406,0,0.26153336,0,1,6,"false","NBN",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"NCAM1",NA,18687,3.9784264,0,0.25135566,0,1,6,"false","NCAM1",53,1,0,0,0.66906373,"false",0,0,0,FALSE,FALSE
"NCAPG2",NA,18108,4.00634518,0,0.24960405,0,1,6,"false","NCAPG2",51,1,0,0,0.66596165,"false",0,0,0,FALSE,FALSE
"NCK1",NA,19035,4.8785956,0,0.20497702,0,1,8,"false","NCK1",16,1,0,0,0.56904493,"false",0,0,0,FALSE,FALSE
"NCL",NA,17322,4.48181049,0,0.22312412,0,1,7,"false","NCL",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
"NCOA3",NA,16608,4.19077834,0,0.23861916,0,1,7,"false","NCOA3",5,1,0,0,0.64546907,"false",0,0,0,FALSE,FALSE
"NCOR1",NA,14532,4.15482234,0.00253592,0.24068418,0,2,7,"false","NCOR1",14,2,0,0,0.64946418,"false",0,175668,0.5,FALSE,FALSE
"NDE1",NA,17611,3.82360406,0,0.26153336,0,1,6,"false","NDE1",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"NDEL1",NA,13605,3.71023689,0.0002746,0.26952457,0,3,6,"false","NDEL1",136,3,0,1,0.69886257,"false",0,26480,0.51526718,FALSE,FALSE
"NDFIP1",NA,17251,4.00380711,0,0.24976228,0,1,6,"false","NDFIP1",63,1,0,0,0.66624365,"false",0,0,0,FALSE,FALSE
"NDRG1",NA,19050,4.12394247,0,0.24248641,0,1,7,"false","NDRG1",44,1,0,0,0.65289528,"false",0,0,0,FALSE,FALSE
"NDUFA10",NA,17167,4.11252115,0,0.24315984,0,1,7,"false","NDUFA10",26,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"NDUFA12",NA,16654,4.12309645,0,0.24253616,0,1,7,"false","NDUFA12",34,1,0,0,0.65298928,"false",0,0,0,FALSE,FALSE
"NDUFA5",NA,16002,4.09602369,0,0.24413921,0,1,7,"false","NDUFA5",30,1,0,0,0.65599737,"false",0,0,0,FALSE,FALSE
"NDUFA8",NA,19693,4.09602369,0,0.24413921,0,1,7,"false","NDUFA8",30,1,0,0,0.65599737,"false",0,0,0,FALSE,FALSE
"NDUFA9",NA,15965,4.09602369,0,0.24413921,0,1,7,"false","NDUFA9",30,1,0,0,0.65599737,"false",0,0,0,FALSE,FALSE
"NDUFAB1",NA,13393,3.19204738,0.00338195,0.31327856,0,5,6,"false","NDUFAB1",21.2,5,0,0,0.75643918,"false",0,91140,0.2,FALSE,TRUE
"NDUFB4",NA,16364,4.11252115,0,0.24315984,0,1,7,"false","NDUFB4",26,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"NDUFB6",NA,15805,4.09602369,0,0.24413921,0,1,7,"false","NDUFB6",30,1,0,0,0.65599737,"false",0,0,0,FALSE,FALSE
"NDUFB7",NA,13814,3.88705584,0,0.25726412,0,1,6,"false","NDUFB7",106,1,0,0,0.67921602,"false",0,0,0,FALSE,FALSE
"NDUFB9",NA,16935,3.88705584,0,0.25726412,0,1,6,"false","NDUFB9",106,1,0,0,0.67921602,"false",0,0,0,FALSE,FALSE
"NDUFS1",NA,17165,4.11252115,0,0.24315984,0,1,7,"false","NDUFS1",26,1,0,0,0.65416432,"false",0,0,0,FALSE,TRUE
"NDUFS2",NA,14068,3.76607445,0.00021106,0.26552847,0.5,4,6,"false","NDUFS2",56.5,4,0,0,0.69265839,"false",0,20644,0.29920213,FALSE,FALSE
"NDUFS3",NA,13576,3.0964467,0.01162353,0.32295082,0.03448276,30,6,"false","NDUFS3",10.73333333,30,0,0,0.76706148,"false",0,702268,0.05567766,FALSE,TRUE
"NDUFS4",NA,15157,4.12309645,0,0.24253616,0,1,7,"false","NDUFS4",34,1,0,0,0.65298928,"false",0,0,0,TRUE,FALSE
"NDUFS6",NA,15160,3.96996616,0,0.25189132,0,1,7,"false","NDUFS6",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"NDUFS7",NA,16000,4.08798646,0,0.24461921,1,2,7,"false","NDUFS7",28,2,0,0,0.65689039,"false",0,0,0.58333333,FALSE,FALSE
"NDUFS8",NA,14219,3.94754653,0,0.2533219,1,3,7,"false","NDUFS8",40,3,0,0,0.67249483,"false",0,0,0.4,FALSE,FALSE
"NDUFV1",NA,13870,3.76607445,0.00021106,0.26552847,0.5,4,6,"false","NDUFV1",56.5,4,0,0,0.69265839,"false",0,20644,0.29920213,FALSE,FALSE
"NDUFV2",NA,16361,3.11294416,0.01146965,0.3212393,0.04,26,6,"false","NDUFV2",9.26923077,26,0,0,0.76522843,"false",0,301550,0.0478113,FALSE,TRUE
"NDUFV3",NA,16366,4.11252115,0,0.24315984,0,1,7,"false","NDUFV3",26,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"NEDD1",NA,13626,3.77453469,1.223e-05,0.26493332,0.66666667,3,6,"false","NEDD1",96.33333333,3,0,0,0.69171837,"false",0,832,0.35679012,FALSE,FALSE
"NEDD4",NA,14249,3.79145516,0.00284564,0.26375098,0.02222222,11,6,"false","NEDD4",28.2,11,0,1,0.68983832,"false",0,166812,0.11512605,FALSE,FALSE
"NEDD8",NA,13458,3.32021997,0.00635392,0.30118486,0.01904762,15,6,"false","NEDD8",53.53333333,15,0,0,0.74219778,"false",0,699850,0.08571429,FALSE,FALSE
"NEDD9",NA,17544,4.23519459,0.00064673,0.23611666,0,2,7,"false","NEDD9",44,2,0,0,0.64053393,"false",0,39790,0.50588235,FALSE,FALSE
"NEK6",NA,19412,3.91878173,0.00014278,0.25518135,0,2,6,"false","NEK6",60.5,2,0,0,0.67569092,"false",0,22026,0.5173913,FALSE,FALSE
"NELFA",NA,14005,4.12394247,0,0.24248641,0,1,7,"false","NELFA",44,1,0,0,0.65289528,"false",0,0,0,FALSE,FALSE
"NELFB",NA,16720,4.12394247,0,0.24248641,0,1,7,"false","NELFB",44,1,0,0,0.65289528,"false",0,0,0,FALSE,FALSE
"NELFCD",NA,15560,4.12394247,0,0.24248641,0,1,7,"false","NELFCD",44,1,0,0,0.65289528,"false",0,0,0,FALSE,FALSE
"NEO1",NA,17666,4.1641286,0,0.24014628,0,1,7,"false","NEO1",13,1,0,0,0.64843016,"false",0,0,0,FALSE,FALSE
"NF1",NA,18490,3.89340102,0,0.25684485,0,1,6,"false","NF1",101,1,0,0,0.678511,"false",0,0,0,FALSE,FALSE
"NFE2",NA,18299,3.97588832,0,0.25151612,0,1,6,"false","NFE2",58,1,0,0,0.66934574,"false",0,0,0,FALSE,FALSE
"NFIA",NA,14685,4.10871404,0,0.24338515,0,1,7,"false","NFIA",52,1,0,0,0.65458733,"false",0,0,0,FALSE,FALSE
"NFIX",NA,16195,4.01353638,0,0.24915683,0,2,7,"false","NFIX",64,2,0,1,0.66516262,"false",0,0,0,FALSE,FALSE
"NFKB2",NA,18483,3.58121827,0.00303167,0.27923459,0,8,6,"false","NFKB2",58.33333333,8,0,2,0.71319797,"false",0,626772,0.19435028,FALSE,FALSE
"NFKBIB",NA,18793,3.81175973,0.00024301,0.26234602,0,2,6,"false","NFKBIB",72.5,2,0,0,0.68758225,"false",0,84000,0.51811594,FALSE,FALSE
"NFKBIL1",NA,15125,4.10659898,0,0.24351051,0,2,7,"false","NFKBIL1",30,2,0,1,0.65482234,"false",0,0,0,FALSE,FALSE
"NHLRC2",NA,15611,5.31852792,0,0.18802195,0,1,8,"false","NHLRC2",20,1,0,0,0.52016356,"false",0,0,0,FALSE,FALSE
"NHP2",NA,15295,4.01353638,0,0.24915683,0,1,7,"false","NHP2",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"NINL",NA,14955,3.82360406,0,0.26153336,0,1,6,"false","NINL",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"NIPSNAP1",NA,17773,4.65862944,0.00088914,0.21465541,0,3,7,"false","NIPSNAP1",2.33333333,3,0,0,0.59348562,"false",0,63522,0.33333333,FALSE,TRUE
"NKX3-1",NA,15299,3.98011844,0,0.2512488,0,1,7,"false","NKX3-1",79,1,0,0,0.66887573,"false",0,0,0,FALSE,FALSE
"NLGN3",NA,17657,1.66666667,0,0.6,0,1,2,"false","NLGN3",3,1,0,0,0.66666667,"false",0,0,0,FALSE,FALSE
"NLRP12",NA,18616,4.04737733,0,0.24707358,0,1,7,"false","NLRP12",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"NLRP3",NA,19103,4.00380711,0,0.24976228,0,1,6,"false","NLRP3",63,1,0,0,0.66624365,"false",0,0,0,FALSE,FALSE
"NLRX1",NA,17354,4.00380711,0,0.24976228,0,1,6,"false","NLRX1",63,1,0,0,0.66624365,"false",0,0,0,FALSE,FALSE
"NME2",NA,16051,3.73265651,0.00087942,0.26790571,0,5,6,"false","NME2",68.75,5,0,1,0.6963715,"false",0,91788,0.27208835,FALSE,FALSE
"NMI",NA,17098,3.857022,0.00022257,0.25926738,0,2,6,"false","NMI",86.5,2,0,0,0.68255311,"false",0,17758,0.50294118,FALSE,FALSE
"NMNAT1",NA,19316,4.11886633,0,0.24278525,0,1,7,"false","NMNAT1",23,1,0,0,0.6534593,"false",0,0,0,FALSE,FALSE
"NMRAL1",NA,15797,3.9784264,0,0.25135566,0,1,6,"false","NMRAL1",53,1,0,0,0.66906373,"false",0,0,0,FALSE,FALSE
"NOA1",NA,18063,3.99365482,0,0.2503972,0,2,6,"false","NOA1",62,2,0,1,0.66737169,"false",0,0,0,FALSE,FALSE
"NOP16",NA,16513,4.10871404,0,0.24338515,0,1,7,"false","NOP16",52,1,0,0,0.65458733,"false",0,0,0,FALSE,FALSE
"NOP2",NA,15419,4.10871404,0,0.24338515,0,1,7,"false","NOP2",52,1,0,0,0.65458733,"false",0,0,0,FALSE,FALSE
"NOP53",NA,16615,3.86717428,0,0.25858674,0,1,6,"false","NOP53",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"NOS2",NA,15270,3.73646362,0.00055156,0.26763274,0,4,6,"false","NOS2",76.75,4,0,0,0.69594849,"false",0,118924,0.27545455,FALSE,FALSE
"NOSIP",NA,15004,4.13367174,0,0.24191568,0,1,7,"false","NOSIP",31,1,0,0,0.65181425,"false",0,0,0,FALSE,FALSE
"NOTCH1",NA,13280,4.1214044,0,0.24263574,0,1,7,"false","NOTCH1",29,1,0,0,0.65317729,"false",0,0,0,FALSE,FALSE
"NOTCH2NL",NA,17130,3.86717428,0,0.25858674,0,1,6,"false","NOTCH2NL",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"NOTCH3",NA,14420,3.86717428,0,0.25858674,0,1,6,"false","NOTCH3",160,1,0,0,0.68142508,"false",0,0,0,FALSE,FALSE
"NPAT",NA,16394,4.04737733,0,0.24707358,0,1,7,"false","NPAT",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"NPC2",NA,17172,4.11252115,0,0.24315984,0,1,7,"false","NPC2",26,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"NPL",NA,14146,4.60448393,0,0.2171796,0,2,8,"false","NPL",86,2,0,1,0.59950179,"false",0,0,0,FALSE,FALSE
"NPM1",NA,13914,3.69839255,0.00040371,0.27038774,0,4,6,"false","NPM1",62,4,0,0,0.70017861,"false",0,52732,0.27727273,FALSE,FALSE
"NPTN",NA,16370,4.11252115,0,0.24315984,0,1,7,"false","NPTN",26,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"NR1A2",NA,17710,4.19077834,0,0.23861916,0,1,7,"false","NR1A2",6,1,0,0,0.64546907,"false",0,0,0,FALSE,FALSE
"NR1C1",NA,17122,4.19077834,0,0.23861916,0,1,7,"false","NR1C1",6,1,0,0,0.64546907,"false",0,0,0,FALSE,FALSE
"NR2B1",NA,17691,4.19077834,0,0.23861916,0,1,7,"false","NR2B1",6,1,0,0,0.64546907,"false",0,0,0,FALSE,FALSE
"NR2E3",NA,13967,4.01311337,0,0.24918309,0,3,6,"false","NR2E3",80,3,0,1,0.66520963,"false",0,0,0,FALSE,FALSE
"NR3C4",NA,17597,4.34729272,8.254e-05,0.23002822,0,2,7,"false","NR3C4",29,2,0,0,0.62807859,"false",0,7572,0.5,FALSE,FALSE
"NR6A1",NA,17696,5.15270728,0.00169169,0.19407274,0,3,8,"false","NR6A1",1.33333333,3,0,0,0.53858808,"false",0,117118,0.33333333,FALSE,TRUE
"NRAS",NA,16836,4.00888325,0,0.24944603,0,1,6,"false","NRAS",61,1,0,0,0.66567964,"false",0,0,0,FALSE,FALSE
"NRBF2",NA,16250,4.14593909,0,0.24119988,0,1,7,"false","NRBF2",12,1,0,0,0.65045121,"false",0,0,0,FALSE,FALSE
"NRP2",NA,13219,5.16708968,0,0.19353254,0,2,7,"false","NRP2",3,2,0,1,0.53699004,"false",0,0,0,FALSE,FALSE
"NSF",NA,15047,4.10744501,0,0.24346035,0,1,7,"false","NSF",36,1,0,0,0.65472833,"false",0,0,0,FALSE,FALSE
"NSRP1",NA,14708,4.01353638,0,0.24915683,0,1,7,"false","NSRP1",64,1,0,0,0.66516262,"false",0,0,0,FALSE,FALSE
"NT5C1A",NA,19118,4.60448393,0,0.2171796,0,1,8,"false","NT5C1A",86,1,0,0,0.59950179,"false",0,0,0,FALSE,FALSE
"NT5C3A",NA,13394,4.19162437,0,0.238571,0,1,7,"false","NT5C3A",5,1,0,0,0.64537507,"false",0,0,0,FALSE,FALSE
"NTHL1",NA,14156,3.9606599,0.00013791,0.25248318,0,2,6,"false","NTHL1",57.5,2,0,0,0.67103779,"false",0,10116,0.50900901,FALSE,FALSE
"NTMT1",NA,17303,4.71573604,0,0.21205597,0,1,8,"false","NTMT1",28,1,0,0,0.58714044,"false",0,0,0,FALSE,FALSE
"NUAK1",NA,18285,4.03384095,0,0.24790268,0,1,6,"false","NUAK1",44,1,0,0,0.66290656,"false",0,0,0,FALSE,FALSE
"NUCB1",NA,14879,3.92978003,0.00012726,0.25446717,0,2,6,"false","NUCB1",62,2,0,0,0.67446889,"false",0,13120,0.52136752,FALSE,FALSE
"NUCB2",NA,16955,3.78637902,0.00055337,0.26410457,0.33333333,3,6,"false","NUCB2",66.66666667,3,0,0,0.69040233,"false",0,40982,0.37265918,FALSE,FALSE
"NUDC",NA,16809,3.83502538,0.00105209,0.26075447,0,3,6,"false","NUDC",42.33333333,3,0,0,0.68499718,"false",0,66076,0.33604336,FALSE,FALSE
"NUDCD2",NA,19193,4.85744501,0,0.20586955,0,1,8,"false","NUDCD2",23,1,0,0,0.571395,"false",0,0,0,FALSE,FALSE
"NUDT14",NA,18828,4.60448393,0,0.2171796,0,1,8,"false","NUDT14",86,1,0,0,0.59950179,"false",0,0,0,FALSE,FALSE
"NUDT3",NA,16529,4.10956007,0,0.24333505,0,1,7,"false","NUDT3",38,1,0,0,0.65449333,"false",0,0,0,FALSE,FALSE
"NUP133",NA,15492,3.89340102,0,0.25684485,0,1,6,"false","NUP133",101,1,0,0,0.678511,"false",0,0,0,FALSE,FALSE
"NUP214",NA,14057,3.88705584,0,0.25726412,0,1,6,"false","NUP214",106,1,0,0,0.67921602,"false",0,0,0,FALSE,FALSE
"NUP62",NA,19021,4.16666667,0.00015294,0.24,0,2,6,"false","NUP62",7.5,2,0,0,0.64814815,"false",0,9336,0.5,FALSE,FALSE
"NUP88",NA,14497,3.96192893,0,0.25240231,0,1,6,"false","NUP88",47,1,0,0,0.67089679,"false",0,0,0,FALSE,FALSE
"NUP93",NA,17152,4.04695431,0,0.2470994,0,1,7,"false","NUP93",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"NUP98",NA,17470,4.71573604,0,0.21205597,0,1,8,"false","NUP98",28,1,0,0,0.58714044,"false",0,0,0,FALSE,FALSE
"NXF1",NA,17442,4.04357022,0,0.2473062,0,1,7,"false","NXF1",55,1,0,0,0.66182553,"false",0,0,0,FALSE,FALSE
"NXF2; NXF2B",NA,18189,4.04357022,0,0.2473062,0,1,7,"false","NXF2; NXF2B",55,1,0,0,0.66182553,"false",0,0,0,FALSE,FALSE
"OAS3",NA,15659,4.00380711,0,0.24976228,0,2,6,"false","OAS3",63,2,0,1,0.66624365,"false",0,0,0,FALSE,FALSE
"OASL",NA,14803,4.19077834,0,0.23861916,0,1,7,"false","OASL",6,1,0,0,0.64546907,"false",0,0,0,FALSE,FALSE
"OGDH",NA,15693,4.08375635,0,0.24487259,1,2,7,"false","OGDH",35,2,0,0,0.65736041,"false",0,0,0.56451613,FALSE,FALSE
"OLA1",NA,13528,3.80626058,0.00036504,0.26272505,0,2,6,"false","OLA1",96.5,2,0,0,0.68819327,"false",0,17062,0.50263158,FALSE,FALSE
"OPTN",NA,18386,4.8785956,0,0.20497702,0,1,8,"false","OPTN",16,1,0,0,0.56904493,"false",0,0,0,FALSE,FALSE
"OTUB1",NA,15881,4.00380711,0,0.24976228,0,1,6,"false","OTUB1",63,1,0,0,0.66624365,"false",0,0,0,FALSE,FALSE
"OTUB2",NA,13991,3.94712352,0.00017885,0.25334905,0,2,6,"false","OTUB2",54,2,0,0,0.67254183,"false",0,9760,0.50961538,FALSE,FALSE
"OTUD4",NA,16817,3.91835871,0.00023779,0.2552089,0,2,6,"false","OTUD4",55,2,0,0,0.67573792,"false",0,9708,0.50943396,FALSE,FALSE
"OTUD6A",NA,15138,4.06810491,0,0.2458147,0,1,7,"false","OTUD6A",45,1,0,0,0.65909945,"false",0,0,0,FALSE,FALSE
"OXSR1",NA,15488,3.99365482,0,0.2503972,0,1,6,"false","OXSR1",62,1,0,0,0.66737169,"false",0,0,0,FALSE,FALSE
"P4HA1",NA,13426,3.11294416,0.0047178,0.3212393,0,14,6,"false","P4HA1",12.78571429,14,0,0,0.76522843,"false",0,439384,0.11118598,FALSE,TRUE
"P4HB",NA,17292,4.11252115,0,0.24315984,0,1,7,"false","P4HB",14,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"P8",NA,19684,4.1751269,0,0.23951368,0,1,7,"false","P8",7,1,0,0,0.64720812,"false",0,0,0,FALSE,FALSE
"PAAF1",NA,14679,3.79314721,0,0.26363332,1,2,6,"false","PAAF1",130,2,0,0,0.68965031,"false",0,0,0.60747664,FALSE,FALSE
"PABPC4",NA,18464,4.46827411,0,0.22380006,0,1,7,"false","PABPC4",43,1,0,0,0.61463621,"false",0,0,0,FALSE,FALSE
"PADI4",NA,18626,4.04737733,0,0.24707358,0,1,7,"false","PADI4",78,1,0,0,0.66140252,"false",0,0,0,FALSE,FALSE
"PAFAH1B1",NA,15920,3.85448393,9.644e-05,0.2594381,0,2,6,"false","PAFAH1B1",78,2,0,0,0.68283512,"false",0,17112,0.52739726,FALSE,FALSE
"PAM16",NA,19606,4.11632826,0,0.24293495,0,1,7,"false","PAM16",39,1,0,0,0.6537413,"false",0,0,0,FALSE,FALSE
"PAN2",NA,15367,3.79060914,0.00053652,0.26380984,0,5,6,"false","PAN2",41.4,5,0,0,0.68993232,"false",0,61840,0.22569832,FALSE,FALSE
"PANX1",NA,17317,4.41539763,0,0.22648017,0,1,7,"false","PANX1",50,1,0,0,0.62051137,"false",0,0,0,FALSE,FALSE
"PAPSS1",NA,17118,4.14763113,0,0.24110148,0,1,7,"false","PAPSS1",22,1,0,0,0.65026321,"false",0,0,0,FALSE,FALSE
"PARK7",NA,15807,3.82910321,0.00088901,0.26115776,0.16666667,4,6,"false","PARK7",35.25,4,0,0,0.6856552,"false",0,127664,0.26325758,TRUE,FALSE
"PARN",NA,17389,4.1142132,0,0.24305984,0,1,7,"false","PARN",35,1,0,0,0.65397631,"false",0,0,0,FALSE,FALSE
"PARP1",NA,17257,3.9534687,0,0.25294244,1,2,6,"false","PARP1",49.5,2,0,0,0.67183681,"false",0,0,0.54395604,FALSE,FALSE
"PARP10",NA,18673,4.03384095,0,0.24790268,0,1,6,"false","PARP10",44,1,0,0,0.66290656,"false",0,0,0,FALSE,FALSE
"PATL1",NA,14356,4.04483926,0,0.24722861,0,1,7,"false","PATL1",66,1,0,0,0.66168453,"false",0,0,0,FALSE,FALSE
"PAWR",NA,15361,3.01565144,0.01979515,0.33160331,0.01176471,38,5,"false","PAWR",7.4,38,0,3,0.77603873,"false",0,717242,0.0389916,FALSE,TRUE
"PAX3",NA,18002,4.11886633,0,0.24278525,0,1,7,"false","PAX3",23,1,0,0,0.6534593,"false",0,0,0,FALSE,FALSE
"PAX9",NA,17800,4.11886633,0,0.24278525,0,1,7,"false","PAX9",23,1,0,0,0.6534593,"false",0,0,0,FALSE,FALSE
"PAXIP1",NA,16265,3.91328257,2.638e-05,0.25553994,0,2,6,"false","PAXIP1",49.5,2,0,0,0.67630194,"false",0,6242,0.55747126,FALSE,FALSE
"PBEF1",NA,14706,4.06810491,0,0.2458147,0,1,6,"false","PBEF1",26,1,0,0,0.65909945,"false",0,0,0,FALSE,FALSE
"PCBD1",NA,16806,3.84010152,0.00202162,0.26040978,0,4,6,"false","PCBD1",49.5,4,0,0,0.68443316,"false",0,303916,0.2539267,FALSE,FALSE
"PCBP2",NA,13447,4.00380711,0,0.24976228,0,1,6,"false","PCBP2",63,1,0,0,0.66624365,"false",0,0,0,FALSE,FALSE
"PCBP3",NA,13378,4.16370558,0,0.24017068,0,2,7,"false","PCBP3",21,2,0,1,0.64847716,"false",0,0,0,FALSE,FALSE
"PCCA",NA,17319,4.18824027,0,0.23876376,0,2,7,"false","PCCA",9,2,0,1,0.64575108,"false",0,0,0,FALSE,FALSE
"PCCB",NA,13311,3.18866328,0.00235109,0.31361104,0,10,6,"false","PCCB",15.55555556,10,0,1,0.75681519,"false",0,117680,0.14411441,FALSE,TRUE
"PCDHA2",NA,15056,4.10871404,0,0.24338515,0,1,7,"false","PCDHA2",52,1,0,0,0.65458733,"false",0,0,0,FALSE,FALSE
"PCID2",NA,19279,4.04695431,0,0.2470994,0,1,7,"false","PCID2",49,1,0,0,0.66144952,"false",0,0,0,FALSE,FALSE
"PCK1",NA,16290,3.88705584,0,0.25726412,0,1,6,"false","PCK1",106,1,0,0,0.67921602,"false",0,0,0,FALSE,FALSE
"PCNA",NA,17332,4.09390863,3.019e-05,0.24426534,0,2,6,"false","PCNA",23,2,0,0,0.65623237,"false",0,1710,0.51162791,FALSE,FALSE
"PCNT",NA,18367,3.82360406,0,0.26153336,0,1,6,"false","PCNT",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"PCSK9",NA,15395,4.11632826,0,0.24293495,0,1,7,"false","PCSK9",39,1,0,0,0.6537413,"false",0,0,0,FALSE,FALSE
"PCYOX1",NA,16377,4.11252115,0,0.24315984,0,1,7,"false","PCYOX1",26,1,0,0,0.65416432,"false",0,0,0,FALSE,FALSE
"PCYT1A",NA,17522,4.03384095,0,0.24790268,0,1,6,"false","PCYT1A",44,1,0,0,0.66290656,"false",0,0,0,FALSE,FALSE
"PDCD5",NA,16028,3.82360406,0,0.26153336,0,1,6,"false","PDCD5",171,1,0,0,0.68626622,"false",0,0,0,FALSE,FALSE
"PDCD6IP",NA,13957,3.74069374,0.00142496,0.26733009,0,3,6,"false","PDCD6IP",107,3,0,1,0.69547847,"false",0,18256,0.5,FALSE,FALSE
"PDE12",NA,16799,4.00888325,0,0.24944603,0,1,6,"false","PDE12",61,1,0,0,0.66567964,"false",0,0,0,FALSE,FALSE
"PDE4A",NA,14619,4.8785956,0,0.20497702,0,1,8,"false","PDE4A",16,1,0,0,0.56904493,"false",0,0,0,FALSE,FALSE
"PDE4D",NA,17714,3.98604061,4.095e-05,0.25087552,0,2,7,"false","PDE4D",15.5,2,0,0,0.66821771,"false",0,16332,0.51785714,FALSE,FALSE
"PDE4DIP",NA,18750,4.33375635,0.00046791,0.23074671,0,2,7,"false","PDE4DIP",12,2,0,0,0.62958263,"false",0,8840,0.5,FALSE,FALSE
"PDGFB",NA,13437,6.16285956,0,0.16226234,0,1,8,"false","PDGFB",4,1,0,0,0.42634894,"false",0,0,0,FALSE,FALSE
"PDHA1",NA,13868,3.96996616,0,0.25189132,0,1,7,"false","PDHA1",64,1,0,0,0.67000376,"false",0,0,0,FALSE,FALSE
"PDHB",NA,18522,3.96150592,0.00049627,0.25242926,0,2,6,"false","PDHB",38.5,2,0,0,0.67094379,"false",0,32700,0.5,FALSE,FALSE
"PDPK1",NA,18410,4.05837563,0,0.246404,0,1,7,"false","PDPK1",45,1,0,0,0.66018049,"false",0,0,0,FALSE,FALSE
"PDS5A",NA,14699,4.00380711,0,0.24976228,0,1,6,"false","PDS5A",63,1,0,0,0.66624365,"false",0,0,0,FALSE,FALSE
"PDX1",NA,18378,4.48181049,0,0.22312412,0,1,7,"false","PDX1",48,1,0,0,0.61313217,"false",0,0,0,FALSE,FALSE
